Game,GameDate,PlayerID,GroupID,Level,Order,Track,Car,Body,Engine,Tire,Finished,FinishTime,TopSpeedReached,TimeTo30,TimeTo60,TimeTo100,CheckPoint1,CheckPoint2,CheckPoint3,TimeOnTrack,TimeOffTrack,Mass,Drag,Traction,FullTorqueOverAllWheel,TopSpeed,TireRadius
1830,11/11/2019 17:25,merc,stat5140fa19,Paired,1,OvalTrack,1,Bayes,Bayes,Bayes,1,35.07,45.74,4.84,-1,-1,32.16,33.97,15.06,35.07,0,1500,0.15,1,2500,150,0.4
1840,11/11/2019 17:32,merc,stat5140fa19,Paired,2,OvalTrack,27,Gauss,Gauss,Gauss,1,20.36,95.57,4.04,8.19,-1,16.28,17.66,-1,19.77,0.58,1500,0.05,1,2500,150,0.37
1820,11/11/2019 17:23,mm0011,stat5140fa19,Paired,1,OvalTrack,27,Gauss,Gauss,Gauss,1,23.84,74.68,3.39,13.94,-1,31.1,32.67,-1,23.73,0.11,1500,0.05,1,2500,150,0.37
1834,11/11/2019 17:25,mm0011,stat5140fa19,Paired,2,OvalTrack,1,Bayes,Bayes,Bayes,1,29.91,56.26,4.59,-1,-1,31.1,32.67,-1,27.97,1.93,1500,0.15,1,2500,150,0.4
1825,11/11/2019 17:24,panda,stat5140fa19,Paired,1,OvalTrack,1,Bayes,Bayes,Bayes,1,39.89,46.99,8.23,-1,-1,18.11,19.63,16.36,39.89,0,1500,0.15,1,2500,150,0.4
1833,11/11/2019 17:25,panda,stat5140fa19,Paired,2,OvalTrack,27,Gauss,Gauss,Gauss,1,24.39,73.38,3.39,12.59,-1,18.11,19.63,16.36,24.39,0,1500,0.05,1,2500,150,0.37
1818,11/11/2019 17:23,whythis,stat5140fa19,Paired,1,OvalTrack,27,Gauss,Gauss,Gauss,1,19.46,100.01,3.34,7.51,15.29,24.72,26.01,-1,18.63,0.83,1500,0.05,1,2500,150,0.37
1829,11/11/2019 17:25,whythis,stat5140fa19,Paired,2,OvalTrack,1,Bayes,Bayes,Bayes,1,25.99,55.83,4.61,-1,-1,24.72,26.01,-1,25.82,0.16,1500,0.15,1,2500,150,0.4
1816,11/11/2019 17:23,zefron,stat5140fa19,Paired,1,OvalTrack,27,Gauss,Gauss,Gauss,1,21.24,96.75,3.36,7.51,-1,8.29,-1,-1,19.74,1.49,1500,0.05,1,2500,150,0.37
1822,11/11/2019 17:24,zefron,stat5140fa19,Paired,2,OvalTrack,1,Bayes,Bayes,Bayes,1,26.09,58.72,4.59,-1,-1,8.29,16.83,-1,26.09,0,1500,0.15,1,2500,150,0.4
1801,11/11/2019 16:48,Sep-94,stat5140fa19,Paired,1,StraightTrack,1,Bayes,Bayes,Bayes,1,18.64,56.87,4.6,-1,-1,15.89,17.49,15.68,18.64,0,1500,0.15,1,2500,150,0.4
1805,11/11/2019 16:49,Sep-94,stat5140fa19,Paired,2,StraightTrack,27,Gauss,Gauss,Gauss,1,13.88,98.11,3.34,7.43,-1,15.89,17.49,15.68,13.88,0,1500,0.05,1,2500,150,0.37
1846,11/18/2019 14:31,jb123,stat5140fa19,Paired,1,StraightTrack,1,Bayes,Bayes,Bayes,1,18.64,56.82,4.59,-1,-1,16.56,18.06,15.67,18.64,0,1500,0.15,1,2500,150,0.4
1848,11/18/2019 14:32,jb123,stat5140fa19,Paired,2,StraightTrack,27,Gauss,Gauss,Gauss,1,13.87,97.94,3.34,7.43,-1,16.56,18.06,15.67,13.87,0,1500,0.05,1,2500,150,0.37
1793,11/11/2019 16:46,Sep-94,stat5140fa19,Tutorial,1,Tutorial,14,Nightingale,Nightingale,Nightingale,1,23.81,57.86,6.34,-1,-1,15.89,17.49,-1,23.81,0,1900,0.1,1,2500,150,0.44
1797,11/11/2019 16:47,Sep-94,stat5140fa19,Tutorial,2,Tutorial,1,Bayes,Bayes,Bayes,1,22.21,57.93,4.63,-1,-1,15.89,17.49,-1,22.21,0,1500,0.15,1,2500,150,0.4
1780,11/11/2019 16:45,ashfire777,stat5140fa19,Tutorial,1,Tutorial,14,Nightingale,Nightingale,Nightingale,1,24.64,57.97,7.14,-1,-1,16.96,18.08,17.08,24.64,0,1900,0.1,1,2500,150,0.44
1786,11/11/2019 16:46,ashfire777,stat5140fa19,Tutorial,2,Tutorial,1,Bayes,Bayes,Bayes,1,22.91,58.09,4.61,-1,-1,16.96,18.08,17.08,22.91,0,1500,0.15,1,2500,150,0.4
1783,11/11/2019 16:45,damagecontrl,stat5140fa19,Tutorial,1,Tutorial,14,Nightingale,Nightingale,Nightingale,1,29.09,55.8,7.68,-1,-1,20.71,22.43,-1,29.09,0,1900,0.1,1,2500,150,0.44
1792,11/11/2019 16:46,damagecontrl,stat5140fa19,Tutorial,2,Tutorial,1,Bayes,Bayes,Bayes,1,21.96,57.95,4.59,-1,-1,20.71,22.43,-1,21.96,0,1500,0.15,1,2500,150,0.4
1803,11/11/2019 16:48,dm1234,stat5140fa19,Tutorial,1,Tutorial,14,Nightingale,Nightingale,Nightingale,1,24.79,57.13,7.74,-1,-1,17.04,18.39,-1,24.79,0,1900,0.1,1,2500,150,0.44
1804,11/11/2019 16:49,dm1234,stat5140fa19,Tutorial,2,Tutorial,1,Bayes,Bayes,Bayes,1,22.08,58.06,4.59,-1,-1,17.04,18.39,-1,22.08,0,1500,0.15,1,2500,150,0.4
1785,11/11/2019 16:46,free,stat5140fa19,Tutorial,1,Tutorial,14,Nightingale,Nightingale,Nightingale,1,28.73,56.02,11.61,-1,-1,20.56,21.64,-1,28.73,0,1900,0.1,1,2500,150,0.44
1794,11/11/2019 16:47,free,stat5140fa19,Tutorial,2,Tutorial,1,Bayes,Bayes,Bayes,1,25.06,57.08,6.79,-1,-1,20.56,21.64,17.28,25.06,0,1500,0.15,1,2500,150,0.4
1779,11/11/2019 16:45,itsme2019,stat5140fa19,Tutorial,1,Tutorial,14,Nightingale,Nightingale,Nightingale,1,25.18,57.22,8.41,-1,-1,17.26,18.69,-1,25.18,0,1900,0.1,1,2500,150,0.44
1782,11/11/2019 16:45,itsme2019,stat5140fa19,Tutorial,2,Tutorial,1,Bayes,Bayes,Bayes,1,21.99,57.74,4.59,-1,-1,17.26,18.69,-1,21.99,0,1500,0.15,1,2500,150,0.4
1844,11/18/2019 14:29,jb123,stat5140fa19,Tutorial,1,Tutorial,14,Nightingale,Nightingale,Nightingale,1,24.3,57.79,7.11,-1,-1,16.56,18.06,-1,24.3,0,1900,0.1,1,2500,150,0.44
1845,11/18/2019 14:30,jb123,stat5140fa19,Tutorial,2,Tutorial,1,Bayes,Bayes,Bayes,1,21.89,57.96,4.64,-1,-1,16.56,18.06,-1,21.89,0,1500,0.15,1,2500,150,0.4
1788,11/11/2019 16:46,mcs7h,stat5140fa19,Tutorial,1,Tutorial,1,Bayes,Bayes,Bayes,1,21.98,58.04,4.58,-1,-1,34.51,35.96,-1,21.98,0,1500,0.15,1,2500,150,0.4
1811,11/11/2019 16:56,mcs7h,stat5140fa19,Tutorial,2,Tutorial,14,Nightingale,Nightingale,Nightingale,1,22.59,57.45,6.39,-1,-1,34.51,35.96,15.59,22.59,0,1900,0.1,1,2500,150,0.44
1795,11/11/2019 16:47,merc,stat5140fa19,Tutorial,1,Tutorial,1,Bayes,Bayes,Bayes,1,22.79,55.5,4.93,-1,-1,32.16,33.97,15.06,22.79,0,1500,0.15,1,2500,150,0.4
1837,11/11/2019 17:31,merc,stat5140fa19,Tutorial,2,Tutorial,14,Nightingale,Nightingale,Nightingale,1,26.19,50.62,6.33,-1,-1,16.28,17.66,-1,26.19,0,1900,0.1,1,2500,150,0.44
1787,11/11/2019 16:46,panda,stat5140fa19,Tutorial,1,Tutorial,14,Nightingale,Nightingale,Nightingale,1,32.41,44.11,6.36,-1,-1,18.11,19.63,16.36,32.41,0,1900,0.1,1,2500,150,0.44
1796,11/11/2019 16:47,panda,stat5140fa19,Tutorial,2,Tutorial,1,Bayes,Bayes,Bayes,1,28.01,48.72,4.59,-1,-1,18.11,19.63,16.36,28.01,0,1500,0.15,1,2500,150,0.4
1788,11/11/2019 16:46,teachertest,stat5140fa19,Tutorial,1,Tutorial,14,Nightingale,Nightingale,Nightingale,1,47.82,45.91,36.71,-1,-1,34.41,37.15,-1,47.82,0,1900,0.1,1,2500,150,0.44
1799,11/11/2019 16:47,teachertest,stat5140fa19,Tutorial,2,Tutorial,1,Bayes,Bayes,Bayes,1,43.15,41.57,4.6,-1,-1,34.41,37.15,-1,43.15,0,1500,0.15,1,2500,150,0.4
1806,11/11/2019 16:51,whythis,stat5140fa19,Tutorial,1,Tutorial,14,Nightingale,Nightingale,Nightingale,1,32.72,56.13,17.89,-1,-1,24.72,26.01,-1,32.72,0,1900,0.1,1,2500,150,0.44
1807,11/11/2019 16:52,whythis,stat5140fa19,Tutorial,2,Tutorial,1,Bayes,Bayes,Bayes,1,21.84,57.81,4.59,-1,-1,24.72,26.01,-1,21.84,0,1500,0.15,1,2500,150,0.4
1784,11/11/2019 16:45,zefron,stat5140fa19,Tutorial,1,Tutorial,14,Nightingale,Nightingale,Nightingale,1,23.74,57.81,6.34,-1,-1,16.04,17.48,-1,23.74,0,1900,0.1,1,2500,150,0.44
1791,11/11/2019 16:46,zefron,stat5140fa19,Tutorial,2,Tutorial,1,Bayes,Bayes,Bayes,1,22.14,58.14,4.59,-1,-1,16.04,17.48,-1,22.14,0,1500,0.15,1,2500,150,0.4
